0;   0;0;0; 0; 0; 0;  0;0;0;1;1;  1;   1;   1;1;  1M;1; 1P;2;2;  2;  5; 5;  5; 5;  5; 5; 5;   5;5;5;   5; 5M; 5;   5; 5;  5;5; 5;  5;  0;  0; 0; 0;  0;  0;0;   0;  0;  0;   0;0;  0;0;   0;0;   0;0;  0;0; 0;   0;  0
0;0;0; 0; 0;0;  0;   0;0;   1;   1M;   1;   1;  1;   1;1;   1;  1; 1;  1;1; 0;   5;5;5;  5;  5; 5;  5;5;5;   5P;5; 5; 5;  5;   5;5;5;   5;  5; 0; 0; 0; 0;  0;   0; 0;   0;0;0;0;  0;   0;  0;  0; 0;0; 0; 0;  0;   0;   0; 0
0;   0; 0;  0;   0;   0;3;   3;   3; 3;   3; 3;  3M;3M;3; 3;   3;  3; 2;5; 5M;   5; 5;   5;  5;   5;  5; 5;  5; 5;  5M;5; 0;  0;   0;0; 0;  0;  0;0;0; 0; 0;   0;0; 0;0;   0;0;   0;   0;0;  0;0;0;  0; 0;   0;  0;0;0;  0;   0; 0
0;0;0; 1;3;  3;  3; 3;  3;3;   3;   3P;   3;   3; 3;  3;3;3;   3; 3;   3;3;3;2;   5; 5;  5;   5;5;5;  5; 5M; 5;5;  5;  5;   5; 5;  5;   5;5M;   5; 5M; 5; 5M; 5;5; 0;0; 0;0;  0; 0;0;  0;0;  0;  0;   0; 0;0;0;   0;0
0; 0;  0; 0;1;  3;  3;3; 3;   3;3M;3;   3;3;   3;   5;  5; 5;   5;   5;   5M; 5;5M; 5;5;2;   2;2; 2; 2; 2;2; 2;   2;   2;  2;2;0;  0;  0;   0; 0;  0; 0; 0; 0;  0; 0;   0;  0;0;  0;   0;0;0;   0; 0;   0;  0;  0;   0;   0;0;   0
0; 0; 0;   3;   3; 3; 3; 3; 3;  3;   3;  3;   3; 3; 3; 3; 3;  3;3;  3;   3;   3; 3;  2;  2;   2;5; 5; 5M;5;  5;  5;5; 5;5; 5;   5M;5;   5; 5;5M; 5;   0;   0; 0;  0;   0;0;  0;0;   0;  0;  0;   0;   0;   0;   0;  0; 0;   0;0; 0;  0;  0
0;   0;  0;0;0;   0;  3;   3; 3;3;   3;  3;  3M;   3;3; 3;  3; 3; 3;  3;   3;5M;  5;   5;   5;5;  5;   5;   5;5;5;5;   5;   5;  5; 5M;  5; 5;  5M; 5;  5;   5;   5;  5;   0;0; 0;   0;  0;0;  0;0;  0; 0; 0; 0;  0;  0;   0; 0; 0; 0;0; 0
0;  0; 0;   1M;   3; 3; 3;  3;   3; 3;   3;   3;3;   3; 3; 3; 3; 3;   3;  3;  3;  3;  3M;   2; 2;  5;5;  5;   5;5;5;   5;5M;  5M;   5;5;5;  5;5;5;   0;   0;   0;0;   0;  0; 0;  0; 0;   0;  0;0; 0;  0;0;   0;   0;   0;0; 0;  0;0;   0; 0
0;   0; 0;  0; 0; 0; 0; 0;1; 3;3;3;3;3;  3; 3;  3;5M;5;   5;5M;   5;5;   5;   5;5;  5;5;  5; 5;   5;  5;   5;  5; 5;2; 2;  2; 2;  4;  4;4;4;4;4; 4;4;   4;4;4; 0;0;   0;   0;   0;  0; 0;   0; 0; 0; 0;   0;  0;   0
0;0;  0;0;  0;   0; 0;  1M;   3M;  3;   3;  3;  3;  3;   3;  5;5;   5; 5M;5; 5;   5;   5; 5; 5;   5; 5; 5; 5M; 5;5;  5;   5;5;4; 4M;   4M;   4;   4;  4;4; 4;  4;  4;   4;4;   4;   4; 4;   4;0;  0;   0; 0;0; 0;  0;  0;   0; 0;0;0;0;  0
0;  0;0;0; 1;  1;   3;  3;3;3;   3; 3;3M;   3;   3; 3;3;5;5; 5M;5;5;5; 5; 5; 5;   5;   5P;   5;  5;4M; 4;4;4; 4;  4;  4;   4;  4;   4;   4;  4;  4;  4; 4;   4;  4;  4;4;4;  0;   0;  0;   0;0; 0; 0;0;  0; 0;0; 0;   0;  0
0; 0; 0;  0;   1; 1;  1; 1;1;  1;   3M;  3;  3;  3;   3;   3;   5;   5;  5; 5;5;5;  5;  5;  5;  5;5;  5; 5M; 5;5;   5;   5M;  5;  5;   5;5;2;  2;  2;   2;2; 2;  4;4;4;  4;4M;   4;4;   0; 0;0; 0;   0;  0;0;   0;  0; 0; 0;   0;  0;0
0;  0;0; 0;   0; 1;1;   3M;  3; 3; 3; 3M; 3;3; 3; 3M;  3;3;  3; 3M;3;  3;3;   5;  5;5;  5; 5;   5; 5; 5M;   5; 5;2; 2; 4M;   4; 4;  4M;4;  4; 4;  4;   4;4;  4;4;  4; 4M;  4;   0;0;0; 0;  0;   0; 0;   0;  0;   0; 0;  0;   0; 0
0;   0; 0;  0; 0; 0;   0; 1;   1;  1; 3; 3;3;   3; 3; 3;  3;3;3;3; 3M;3;   3; 3;   3;   3;   5;  5; 5;5;5;  5;   5;   5;   5;5;5;  5;   5;   4;  4; 4;4;4M; 4;  4;4;  4;   4; 4;  0;0; 0;0;   0;0;  0; 0;  0; 0;0; 0;   0;   0
0;0;0;  0;  0;   0; 0;   0;0;  3;   3M;3;  3; 3;   3;3; 3;   3;3;3;3M;  4;   4;4;2;5;  5M;   5;5;   5;   5;5;5; 5;5;5; 5;5;  5;  5; 5;5;  4;   4;  4;   4; 4;   4;   4; 4; 0;0;0;  0;0;   0; 0; 0;  0;  0;0;   0;   0;0
0;0;  0;  0;0;0; 0;   3;3;3; 3;3; 3;  3;3;   3; 5;5; 5;5;   5; 5; 5;   5;5M;   5;5;   5;  5;   5;   5;   5;  5; 5; 5;5;  5; 4; 4;4;4;  4M; 4;  4;4;  4; 4;4;   4;4;0;   0; 0;   0;0;0; 0;   0;  0; 0;   0;   0; 0; 0
0; 0;  0; 0;  0;0;3;   3;3;  3;  3M;  3;3;3;3; 3;   5M;   5M;5;   5;  5;   5;5;   5M;5; 5; 5;  5;  5;  5; 5;  5;  5;  5;   5;   5; 4M;   4M;   4;  4;   4;   4;  4;4;4; 4M;  4;  4;  4;   4; 0;   0;0;  0;   0;0;  0; 0;0;  0; 0;  0;  0;0
0;0;   0; 0;  3; 3;  3;3;3;  3;   3;3; 3;   3;   3;  3;   3;   3; 3;   5;   5;  5;  5;  5; 5M;  5;5;   5; 5;  5; 5;5;5;   5;   5; 5;5;5;   4;   4;  4;  4;  4M;   4M;4;  4; 4;  4;   4; 4; 0; 0;0;   0; 0;0;0;0;   0; 0; 0; 0;0;  0
0;   0;   0;   0;  0;  0;   0; 0; 0;  0;   3; 3;   3;3;  3M;   3;3; 3;3;   3;  3;4;4;  4;  4;   4;   4;4;4;4; 5;5;  5;5;5;5;  5;5;   5; 5;   5;  5;   5; 5;  5;  4;   4;   4;  4M;  4;  0;   0;  0;0;   0;0; 0;  0;  0;  0; 0; 0;  0;0
0; 0;0;0;3; 3;   3; 3; 3;   3; 3;3; 3;  3;   3; 3; 3;  3;   3M;   3;   3;3;4;   4;  5;5;   5; 5;   5;5;  5;  5; 5;  5M;   5;5;  5M; 5M;5; 5;  5M;   5;   5;5;4;  4;  4;  4; 4M; 4; 0;0; 0;  0; 0; 0; 0;  0;   0;   0; 0; 0;   0;0
0;0; 0;  0;  0;3;   3;   3; 3;   3;3;   3;   3;3;  3; 3;3;  3;5; 5M;   5; 5M;  5;  5;   5;5M;  5; 5;  5;  5; 5;   5;  5M;4;4;  4;   4; 4;4;4;4;   4;4;  4;   4;4; 4; 4;  4;  4M;0; 0; 0;   0;   0;   0;0; 0; 0;   0; 0;0;0;  0
0;  0;  0;0; 0;0;  0; 3; 3M;  3;   3;3; 3;   3;3; 3;   3M;   3;   3M;   3;4;   4;4M; 4;   4;   4; 5;  5; 5;   5M; 5; 5;  5;   5; 5;  5;  5M; 4;   4;   4; 4; 4;   4;   4;4;  4;  4;4;   4;   4M;  0;  0;  0;   0; 0;0; 0;   0; 0;  0;   0;  0;0; 0
0;0;  0;0; 0; 0;   0;  0;   0;3M; 3;3;   3;  3;3;  3;  3;   3;  3;  4;4M;  4; 4;4;   4;   4;   4; 5;  5;  5; 5;  5;  5;  5;   5; 5;5;5;5;   5; 4;4M;4;4;   4;  4;4;   4;4;  4; 0;   0;0;  0;   0;   0;  0;  0;  0;   0;0;  0;  0;   0
0;  0;   0; 0;   0; 3;   3;   3; 3; 3; 3M;3;3;  3;3;   3;3; 3;  4; 4;4M; 4;  5M;5;   5;  5; 5;   5;  5M; 5;   5M;   5;5; 5;  5;   5; 4;  4M;   4;  4;4;4;   4M;   4;   4; 4; 4M;   4; 4;4; 0;0;0;  0;0;0; 0;0; 0;   0;  0;0;  0; 0
0;   0;  0;  0; 0;0; 0;  0; 0;3;   3;  3;  3;  3; 3;3M;5;   5;  5;  5;  5;5;  5;   5;  5;5;  5;   5;5; 5;  5;   4;   4; 4;  4;   4;   4;4; 4;4;   4;  4;  4; 4;   4;  4; 4;  4;4M;4; 0;0;   0;0;0; 0;0;   0;0; 0; 0;   0;0; 0
0;0; 0;  0;  3;  3;  3;3;   3;   3;   3;3; 3;  3;  3;   3;  3;3; 3;   3;   3;  3;   5; 5;5;   5M;   5;   5; 5; 5;5;  5;   5;  5;  5;   5M;4; 4;4;  4M; 4;   4;   4M; 4; 4M;   4;   4;4; 4;   4;  0;  0;0;  0; 0; 0; 0;0;   0;  0;  0;  0;0; 0
0;  0;  0;  0; 0;   0; 0;   3;  3;   3;3;  3M; 3;   3;   3M;3; 3; 3;   3M;   3;   3;  3; 5;5;  5;  5;   5;5M; 5;   5M;   5; 5;   5; 5M; 5;   5;   5;   5;  5;  5;  5;   5M; 5;   5;  4;4M;   4;   4;   4;   4; 0;   0;0; 0; 0;  0;  0;  0;0;   0; 0;  0;  0;  0
0;  0;  0; 0;   0; 0; 0;0;  0;   0;3M; 3;   3; 3; 3;   3; 3; 3; 3; 3; 3;  3;   3;  5; 5;5;   5;   5;5M;  5;  5; 5; 5M; 5;   5;5; 4;   4;4;   4; 4;   4;  4; 4; 4;   4;  4;4; 4;  4;0;   0;   0; 0;  0; 0;0;0;   0;  0;  0;   0;  0; 0
0;0;  0;0;  0; 0;   0; 0;   3;3;  3; 3;   3;   3;   3;3;   3; 3M;   3;   3;   5; 5;   5;  5;  5;5;5; 5;   5;5;  5; 5;5;   5;   5; 4; 4;   4;  4M;  4; 4;4;  4;  4;  4;4;   4;4;  4;  4; 0;  0; 0;  0; 0;   0;   0;  0;   0;0;  0;   0;   0;  0
0; 0; 0;   0;0; 3;3;  3;3M; 3;3; 3;  3;   3;  3;   3;  3;3;  3;5;   5P;  5;  5;5;5;   5; 5;5;  5;  5M;4M; 4;  4M;  4;   4;  4;  4;  4;  4;4; 4M;  4;4;4; 4;   4;4;4;  4;   4;0;   0;  0;0;  0;   0; 0;   0;   0;0;   0; 0;  0;   0
0;0;   0;0;0; 0;0;  0;0;  0;4M;  4;4;4; 4;   4;   4;   4;  4M; 4;4M; 4;   4; 4; 4;   4;  4;4;   5;  5;   5; 5; 5;  5;5;   5;5; 5;  5;   5;  5;   5;   5;   5;5;5;   5;   5;   4;4;0; 0;0;   0;  0;   0;0; 0;  0;   0; 0;  0;   0;0
0;   0;  0;  0;   0; 0;0; 0;0;0;   4;  4; 4; 4;   4;  4;  4; 4; 4;  4;   4;  5;5;  5;  5;5; 5;  5;  5;5M;  5;  5;  5;  5;  5; 5;  5;   5;5; 5; 5;   5M;5;5; 4M;   4M;4; 4;4;4;   0; 0;  0;   0;0;  0;  0;   0;  0;   0;   0;  0;  0;0
0; 0; 0;   0; 0;0;0;   0;  0;0;  4;4; 4; 4; 4;4;  4M;  4;4;4; 4;  4; 4;4;4; 4;   4;   4;   4;4;5;5; 5;5M;   5;5; 5; 5;5;   5;   5;  5;   5;   5;5;   5;  5;  5;   5M;4;  0;   0;0;0; 0;0;   0;   0;  0;   0;0;  0;  0;0
0; 0;  0;0;   0;0;   0; 0;   0; 0;   4;   4;4; 4;   4; 4; 4;  4;   4;4;4;5;   5;  5; 5;   5M; 5;5;  5; 5;5; 5; 5;  5;5; 5;4; 4M;4; 4; 4;   4;4M;4;  4M;   4;4;   4M;  4;   4; 0;  0; 0;   0;  0;  0; 0;0;0;  0;0;   0;   0; 0
0; 0;0; 0;   0;   0;  0;0;  0;   0;4;  4;   4;  4;  4; 4M;   4M;  5;   5; 5;   5;5;5M;5;5;5;   5; 5;5; 5; 4; 4;  4; 4; 4;   4;  4;  4;4;4; 4;   4;   4;4;   4;4;4;  4;4; 4;  0; 0;   0;   0;  0;   0;0; 0;  0;   0;  0; 0; 0;0
0;0;  0;  0; 0;   0;0;  0; 0;   0;  4; 4;4; 4;  4;  4;4;   4; 4;  4M;4; 4;   4; 4;  5; 5M; 5;5;   5;  5;5; 5;   5;5;   5; 5;4; 4; 4; 4; 4;   4;4; 4;   4; 4;4M;   4;4; 4; 0;0;  0; 0;   0; 0;0;0;0;   0;   0;  0; 0;   0
0;  0; 0; 0;0;0;0; 0; 0;0; 0;   0;   0; 0;  0;0; 0;0;   5; 5;5;5; 5;5M;   5;5;  5;   5;5;  5;5;  5; 5;5;  5;   5;  5; 5;5; 5;  0;0; 0;0;0;   0;0;  0; 0;  0;   0;0;0;  0;   0;  0;  0;   0;0;  0;  0; 0;  0; 0
0;  0;   0;  0;0; 0;0;  0; 0;0;0;   0; 0;0; 0;   0;   0;0;  0;0;  0;  0;  0;0;  0;0;   0;  0;   5;   5; 5M;5; 5; 5; 5;5;  5;5; 5;   5;  5;5; 5; 5;  0;0; 0; 0;   0;   0;   0;0;   0; 0; 0;0;  0;0;  0;   0;   0;   0;   0;0
0; 0; 0;  0;0;   0; 0;0; 0;  0;  0;  0;0;  0;  0;   0;0;   0;0;  0;   0; 0;   0;0;0;   0;  0;0;   0;0;0; 0;   0;   0;0; 0;   0; 0;   0;   0;0;0;  0;  0; 0; 0;  0;   0; 0;0;   0;0;  0; 0;  0;  0;  0;0;0;0; 0; 0;   0;   0
0;   0; 0;   0;  0;  0;  0;   0; 0;   0; 0;  0;  0; 0; 0;   0;  0;  0; 0;   0;   0;   0;0;   0;  0; 0;   0;0;   0;   0;   0;0; 0;   0;0;   0;   0;   0;  0;   0; 0;   0;0;  0;0; 0; 0;   0;0;0; 0;   0;0;  0;  0;   0; 0; 0;   0;0;0; 0;   0;0
